Time,Latitude,Longitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg)
75.000000,37.243780,131.859045,4423.389883,82.988998,-20.518000,-34.540009
76.000000,37.243921,131.858843,4413.048934,82.932999,-20.607000,-32.893005
76.000000,37.244067,131.858646,4402.661350,82.876999,-20.695000,-31.243011
76.000000,37.244193,131.858487,4393.969978,82.831001,-20.767000,-29.865997
76.000000,37.244346,131.858301,4383.497964,82.777000,-20.851999,-28.209991
76.000000,37.244478,131.858150,4374.736793,82.733002,-20.922001,-26.828003
76.000000,37.244640,131.857975,4364.182178,82.681000,-21.004999,-25.165985
76.000000,37.244806,131.857806,4353.583063,82.629997,-21.086000,-23.500000
76.000000,37.244975,131.857642,4342.940057,82.579002,-21.166000,-21.832001
76.000000,37.245149,131.857485,4332.253769,82.529999,-21.245001,-20.160004
76.000000,37.245326,131.857335,4321.524199,82.481003,-21.323000,-18.484985
77.000000,37.245506,131.857191,4310.752567,82.432999,-21.399000,-16.807007
77.000000,37.245690,131.857054,4299.938873,82.385002,-21.474001,-15.125000
77.000000,37.245877,131.856924,4289.083421,82.337997,-21.548000,-13.440002
77.000000,37.246067,131.856802,4278.187126,82.291000,-21.620001,-11.752014
77.000000,37.246227,131.856704,4269.076044,82.251999,-21.680000,-10.342010
77.000000,37.246421,131.856594,4258.105682,82.205002,-21.750000,-8.648010
77.000000,37.246619,131.856492,4247.096002,82.157997,-21.819000,-6.950012
77.000000,37.246818,131.856398,4236.047002,82.111000,-21.886999,-5.248993
77.000000,37.246986,131.856324,4226.809733,82.071999,-21.941999,-3.829987
77.000000,37.247156,131.856256,4217.546251,82.031998,-21.996000,-2.407013
78.000000,37.247361,131.856182,4206.395448,81.984001,-22.059999,-0.697998
78.000000,37.247568,131.856115,4195.207154,81.933998,-22.122000,1.015000
78.000000,37.247776,131.856056,4183.981980,81.884003,-22.183001,2.731000
78.000000,37.247916,131.856021,4176.478718,81.849998,-22.223000,3.877000
78.000000,37.248126,131.855976,4165.193498,81.796997,-22.280001,5.598000
78.000000,37.248267,131.855949,4157.650613,81.761002,-22.318001,6.747000
78.000000,37.248478,131.855918,4146.307481,81.706001,-22.372999,8.474000
78.000000,37.248691,131.855894,4134.929906,81.648003,-22.426001,10.204000
78.000000,37.248869,131.855881,4125.422890,81.598999,-22.469000,11.647000
78.000000,37.249046,131.855872,4115.893318,81.546997,-22.510000,13.093000
79.000000,37.249260,131.855870,4104.427961,81.484001,-22.556999,14.831000
79.000000,37.249474,131.855876,4092.930905,81.417000,-22.603001,16.566999
79.000000,37.249652,131.855889,4083.326352,81.358002,-22.639999,18.011999
79.000000,37.249829,131.855906,4073.700768,81.296997,-22.674999,19.455000
79.000000,37.250041,131.855934,4062.122940,81.220001,-22.716000,21.184999
79.000000,37.250218,131.855963,4052.452855,81.153000,-22.747999,22.625000
79.000000,37.250394,131.855999,4042.762958,81.084999,-22.778999,24.063999
79.000000,37.250569,131.856040,4033.053859,81.014999,-22.808001,25.500999
79.000000,37.250743,131.856088,4023.326472,80.943001,-22.834999,26.938000
79.000000,37.250951,131.856151,4011.629467,80.856003,-22.865000,28.660999
80.000000,37.251124,131.856211,4001.862761,80.781998,-22.888000,30.094999
80.000000,37.251328,131.856290,3990.120646,80.692001,-22.912001,31.816000
80.000000,37.251531,131.856376,3978.354756,80.598999,-22.934000,33.535000
80.000000,37.251732,131.856471,3966.566616,80.504997,-22.952000,35.252998
80.000000,37.251931,131.856573,3954.757140,80.410004,-22.966999,36.970001
80.000000,37.252095,131.856665,3944.900518,80.328003,-22.978001,38.398998
80.000000,37.252256,131.856761,3935.030179,80.245003,-22.986000,39.827999
80.000000,37.252447,131.856884,3923.168887,80.143997,-22.992001,41.541000
80.000000,37.252605,131.856992,3913.271117,80.057999,-22.995001,42.966999
80.000000,37.252791,131.857128,3901.379040,79.953003,-22.995001,44.678001
81.000000,37.252973,131.857272,3889.472028,79.845001,-22.990999,46.388000
81.000000,37.253153,131.857423,3877.550995,79.735001,-22.983000,48.097000
81.000000,37.253328,131.857581,3865.617770,79.622002,-22.971001,49.805000
81.000000,37.253472,131.857719,3855.664831,79.525002,-22.959000,51.227001
81.000000,37.253613,131.857859,3845.705186,79.427002,-22.943001,52.647999
81.000000,37.253751,131.858006,3835.739750,79.325996,-22.924000,54.068001
81.000000,37.253912,131.858188,3823.774826,79.204002,-22.898001,55.771000
81.000000,37.254044,131.858344,3813.799637,79.099998,-22.872999,57.188999
81.000000,37.254198,131.858537,3801.825569,78.973000,-22.839001,58.889000
81.000000,37.254322,131.858703,3791.844893,78.864998,-22.806999,60.305000
82.000000,37.254467,131.858907,3779.867472,78.734001,-22.764999,62.000999
82.000000,37.254607,131.859117,3767.890661,78.600998,-22.718000,63.695999
82.000000,37.254743,131.859333,3755.915983,78.466003,-22.667000,65.389000
82.000000,37.254873,131.859553,3743.945573,78.329002,-22.610001,67.080002
82.000000,37.254998,131.859780,3731.980954,78.191002,-22.549000,68.767998
82.000000,37.255097,131.859972,3722.016432,78.074997,-22.495001,70.172997
82.000000,37.255213,131.860207,3710.067967,77.933998,-22.424999,71.858002
82.000000,37.255304,131.860406,3700.119295,77.816002,-22.364000,73.259003
82.000000,37.255408,131.860650,3688.193081,77.674004,-22.285000,74.939003
82.000000,37.255507,131.860898,3676.282106,77.530998,-22.202000,76.615997
83.000000,37.255601,131.861150,3664.387896,77.388000,-22.114000,78.291000
83.000000,37.255673,131.861363,3654.490735,77.268997,-22.037001,79.683998
83.000000,37.255755,131.861622,3642.633101,77.125999,-21.941000,81.352997
83.000000,37.255831,131.861884,3630.798631,76.984001,-21.839001,83.019997
83.000000,37.255901,131.862150,3618.988850,76.842003,-21.733000,84.683998
83.000000,37.255955,131.862373,3609.167890,76.723999,-21.641001,86.068001
83.000000,37.256003,131.862599,3599.367350,76.607002,-21.546000,87.449997
83.000000,37.256056,131.862872,3587.634379,76.468002,-21.427000,89.106003
83.000000,37.256102,131.863147,3575.934326,76.331001,-21.304001,90.759003
83.000000,37.256142,131.863425,3564.269326,76.195000,-21.177000,92.407997
84.000000,37.256170,131.863658,3554.576381,76.083000,-21.066999,93.780998
84.000000,37.256190,131.863845,3546.841471,75.995003,-20.976999,94.876999
84.000000,37.256213,131.864127,3535.272482,75.863998,-20.839001,96.518997
84.000000,37.256230,131.864410,3523.746166,75.736000,-20.697001,98.156998
84.000000,37.256240,131.864694,3512.264045,75.612000,-20.549999,99.792999
84.000000,37.256243,131.864932,3502.730815,75.510002,-20.424999,101.153000
84.000000,37.256242,131.865170,3493.231114,75.410004,-20.297001,102.511002
84.000000,37.256236,131.865408,3483.766159,75.313004,-20.167000,103.866997
84.000000,37.256223,131.865695,3472.455336,75.199997,-20.007000,105.490997
84.000000,37.256203,131.865980,3461.198158,75.092003,-19.844000,107.112000
85.000000,37.256182,131.866219,3451.859695,75.003998,-19.705999,108.460999
85.000000,37.256149,131.866504,3440.705539,74.903000,-19.535999,110.075996
85.000000,37.256117,131.866742,3431.455774,74.821999,-19.393000,111.418999
85.000000,37.256072,131.867026,3420.411346,74.730003,-19.218000,113.028000
85.000000,37.256021,131.867309,3409.429402,74.642998,-19.040001,114.634003
85.000000,37.255964,131.867590,3398.511770,74.560997,-18.860001,116.237000
85.000000,37.255900,131.867871,3387.659976,74.485001,-18.677000,117.836998
85.000000,37.255829,131.868149,3376.875542,74.414001,-18.492001,119.433998
85.000000,37.255751,131.868425,3366.160603,74.349998,-18.305000,121.028000
85.000000,37.255667,131.868699,3355.516378,74.291000,-18.115999,122.619003
86.000000,37.255577,131.868970,3344.944390,74.238998,-17.924999,124.208000
86.000000,37.255480,131.869239,3334.445858,74.193001,-17.733000,125.792999
86.000000,37.255395,131.869460,3325.754486,74.161003,-17.570999,127.112000
86.000000,37.255305,131.869679,3317.115845,74.135002,-17.408001,128.429993
86.000000,37.255192,131.869939,3306.820310,74.110001,-17.209999,130.007004
86.000000,37.255073,131.870195,3296.602805,74.094002,-17.011000,131.582001
86.000000,37.254947,131.870448,3286.464852,74.085999,-16.809000,133.154007
86.000000,37.254816,131.870697,3276.407062,74.086998,-16.607000,134.723999
86.000000,37.254679,131.870941,3266.430348,74.098000,-16.403999,136.291000
86.000000,37.254561,131.871141,3258.179412,74.113998,-16.235001,137.595001
87.000000,37.254439,131.871338,3249.985778,74.136002,-16.066000,138.897995
87.000000,37.254312,131.871532,3241.849752,74.167000,-15.897000,140.199997
87.000000,37.254155,131.871759,3232.163208,74.211998,-15.695000,141.759995
87.000000,37.253994,131.871982,3222.560789,74.268997,-15.495000,143.317993
87.000000,37.253826,131.872199,3213.042494,74.336998,-15.296000,144.875000
87.000000,37.253654,131.872411,3203.608630,74.416000,-15.099000,146.429993
87.000000,37.253507,131.872583,3195.811541,74.490997,-14.937000,147.725006
87.000000,37.253357,131.872751,3188.072974,74.573997,-14.777000,149.020004
87.000000,37.253202,131.872915,3180.392928,74.665001,-14.620000,150.313995
87.000000,37.253013,131.873106,3171.253195,74.785004,-14.434000,151.865997
88.000000,37.252852,131.873260,3163.700556,74.894997,-14.282000,153.158005
88.000000,37.252688,131.873410,3156.205219,75.012001,-14.134000,154.451004
88.000000,37.252521,131.873555,3148.766575,75.138000,-13.989000,155.742996
88.000000,37.252351,131.873696,3141.384014,75.272003,-13.847000,157.035004
88.000000,37.252143,131.873858,3132.598459,75.444000,-13.683000,158.585999
88.000000,37.251967,131.873987,3125.337514,75.595001,-13.550000,159.880005
88.000000,37.251754,131.874137,3116.695214,75.783997,-13.397000,161.434006
88.000000,37.251536,131.874279,3108.129115,75.983002,-13.250000,162.990005
88.000000,37.251351,131.874392,3101.047697,76.154999,-13.133000,164.287994
88.000000,37.251127,131.874520,3092.616624,76.370003,-13.000000,165.847000
89.000000,37.250899,131.874641,3084.256570,76.594002,-12.876000,167.406998
89.000000,37.250708,131.874735,3077.342182,76.787003,-12.779000,168.709000
89.000000,37.250515,131.874825,3070.474428,76.987000,-12.689000,170.011002
89.000000,37.250319,131.874909,3063.651480,77.193001,-12.605000,171.315002
89.000000,37.250083,131.875001,3055.520940,77.453003,-12.511000,172.880005
89.000000,37.249844,131.875086,3047.449836,77.726997,-12.425000,174.445999
89.000000,37.249603,131.875164,3039.435730,78.013000,-12.346000,176.013000
89.000000,37.249361,131.875231,3031.474658,78.315002,-12.275000,177.580994
89.000000,37.249116,131.875292,3023.563879,78.634003,-12.214000,179.149002
89.000000,37.248870,131.875343,3015.699125,78.973000,-12.162000,-179.281006
90.000000,37.248622,131.875386,3007.877042,79.334000,-12.121000,-177.710007
90.000000,37.248375,131.875421,3000.093060,79.720001,-12.091000,-176.136993
90.000000,37.248167,131.875444,2993.632214,80.061996,-12.075000,-174.826004
90.000000,37.247917,131.875462,2985.906144,80.499001,-12.069000,-173.251007
90.000000,37.247708,131.875472,2979.487056,80.885002,-12.074000,-171.936996
90.000000,37.247499,131.875475,2973.081379,81.292000,-12.089000,-170.623001
90.000000,37.247290,131.875472,2966.686370,81.719002,-12.115000,-169.307007
90.000000,37.247039,131.875460,2959.020955,82.259003,-12.161000,-167.725998
90.000000,37.246788,131.875440,2951.358893,82.827003,-12.224000,-166.143005
90.000000,37.246538,131.875411,2943.693173,83.420998,-12.305000,-164.557999
91.000000,37.246330,131.875380,2937.297250,83.934998,-12.387000,-163.235001
91.000000,37.246080,131.875335,2929.606231,84.570000,-12.503000,-161.645996
91.000000,37.245832,131.875281,2921.890219,85.223000,-12.639000,-160.056000
91.000000,37.245585,131.875219,2914.140984,85.890999,-12.794000,-158.462997
91.000000,37.245381,131.875160,2907.652097,86.455002,-12.939000,-157.134003
91.000000,37.245136,131.875082,2899.820566,87.139999,-13.132000,-155.537003
91.000000,37.244894,131.874996,2891.932037,87.829002,-13.345000,-153.938995
91.000000,37.244693,131.874917,2885.307818,88.403999,-13.538000,-152.606003
91.000000,37.244494,131.874832,2878.633003,88.978996,-13.746000,-151.272003
91.000000,37.244258,131.874723,2870.548488,89.665001,-14.013000,-149.669006
92.000000,37.244062,131.874627,2863.743218,90.233002,-14.251000,-148.332993
92.000000,37.243869,131.874524,2856.870283,90.794998,-14.502000,-146.996002
92.000000,37.243678,131.874415,2849.924806,91.349998,-14.766000,-145.658005
92.000000,37.243488,131.874301,2842.901604,91.898003,-15.044000,-144.320007
92.000000,37.243264,131.874157,2834.363851,92.542999,-15.393000,-142.712997
92.000000,37.243043,131.874006,2825.698387,93.175003,-15.760000,-141.104996
92.000000,37.242862,131.873874,2818.373129,93.689003,-16.079000,-139.764008
92.000000,37.242684,131.873736,2810.948506,94.192001,-16.410000,-138.423004
92.000000,37.242473,131.873564,2801.900518,94.778999,-16.820999,-136.813004
92.000000,37.242266,131.873386,2792.694338,95.348000,-17.247999,-135.201996
93.000000,37.242097,131.873232,2784.896030,95.806999,-17.614000,-133.858994
93.000000,37.241898,131.873041,2775.379565,96.339996,-18.066999,-132.246002
93.000000,37.241705,131.872842,2765.683267,96.852997,-18.533001,-130.632996
93.000000,37.241515,131.872638,2755.800127,97.344002,-19.011000,-129.016998
93.000000,37.241330,131.872427,2745.723134,97.814003,-19.502001,-127.401001
93.000000,37.241181,131.872246,2737.172885,98.189003,-19.919001,-126.052002
93.000000,37.241006,131.872024,2726.723731,98.619003,-20.430000,-124.432007
93.000000,37.240836,131.871797,2716.062742,99.026001,-20.950001,-122.809998
93.000000,37.240699,131.871603,2707.012620,99.347000,-21.389999,-121.455994
93.000000,37.240541,131.871366,2695.948990,99.711998,-21.927000,-119.828995
94.000000,37.240412,131.871165,2686.555663,99.999001,-22.379999,-118.470993
94.000000,37.240288,131.870960,2677.001707,100.268997,-22.837999,-117.110001
94.000000,37.240167,131.870752,2667.284378,100.523003,-23.301001,-115.746994
94.000000,37.240052,131.870540,2657.400934,100.761002,-23.768000,-114.380997
94.000000,37.239918,131.870283,2645.318662,101.025002,-24.333000,-112.737000
94.000000,37.239791,131.870022,2632.990111,101.265999,-24.903999,-111.089005
94.000000,37.239670,131.869757,2620.411625,101.483002,-25.478001,-109.436005
94.000000,37.239574,131.869534,2609.736310,101.644997,-25.959999,-108.054001
94.000000,37.239465,131.869263,2596.691784,101.819000,-26.541000,-106.389999
94.000000,37.239379,131.869035,2585.624191,101.945999,-27.025999,-104.998993
95.000000,37.239298,131.868806,2574.375852,102.056999,-27.514000,-103.601990
95.000000,37.239221,131.868574,2562.945852,102.152000,-28.002001,-102.200989
95.000000,37.239136,131.868295,2548.987841,102.244003,-28.587999,-100.511993
95.000000,37.239058,131.868013,2534.765263,102.311996,-29.174999,-98.815002
95.000000,37.238985,131.867730,2520.275986,102.358002,-29.761000,-97.109985
95.000000,37.238920,131.867445,2505.519703,102.380997,-30.346001,-95.394989
95.000000,37.238871,131.867207,2493.017722,102.383003,-30.833000,-93.959015
95.000000,37.238827,131.866968,2480.329812,102.370003,-31.318001,-92.515991
95.000000,37.238781,131.866681,2464.857859,102.333000,-31.899000,-90.774994
95.000000,37.238742,131.866394,2449.117682,102.273003,-32.476002,-89.023010
96.000000,37.238715,131.866155,2435.795789,102.207001,-32.953999,-87.553986
96.000000,37.238689,131.865868,2419.564579,102.108002,-33.523998,-85.779999
96.000000,37.238670,131.865582,2403.066365,101.987000,-34.090000,-83.994995
96.000000,37.238657,131.865296,2386.302365,101.846001,-34.650002,-82.196991
96.000000,37.238653,131.865059,2372.130384,101.712997,-35.112000,-80.691986
96.000000,37.238653,131.864776,2354.882971,101.535004,-35.660000,-78.877014
96.000000,37.238662,131.864495,2337.374650,101.336998,-36.201000,-77.052002
96.000000,37.238677,131.864215,2319.607248,101.120003,-36.733002,-75.214996
96.000000,37.238694,131.863984,2304.604992,100.925003,-37.171001,-73.674988
96.000000,37.238717,131.863754,2289.426257,100.717003,-37.603001,-72.126007
97.000000,37.238744,131.863527,2274.072566,100.496002,-38.028999,-70.569000
97.000000,37.238783,131.863257,2255.419111,100.216003,-38.530998,-68.687988
97.000000,37.238821,131.863034,2239.686250,99.970001,-38.943001,-67.109985
97.000000,37.238872,131.862770,2220.583519,99.660004,-39.428001,-65.204987
97.000000,37.238929,131.862509,2201.240302,99.334999,-39.903000,-63.285004
97.000000,37.238983,131.862296,2184.939902,99.052002,-40.292000,-61.674988
97.000000,37.239052,131.862043,2165.165088,98.699997,-40.748001,-59.730011
97.000000,37.239128,131.861794,2145.160150,98.334000,-41.193001,-57.770996
97.000000,37.239211,131.861551,2124.929050,97.955002,-41.626999,-55.798004
97.000000,37.239283,131.861353,2107.899874,97.629997,-41.980000,-54.143005
98.000000,37.239361,131.861156,2090.718907,97.296997,-42.325001,-52.476990
98.000000,37.239459,131.860927,2069.904725,96.888000,-42.728001,-50.466003
98.000000,37.239563,131.860703,2048.879621,96.468002,-43.119999,-48.441010
98.000000,37.239653,131.860521,2031.200611,96.111000,-43.437000,-46.742004
98.000000,37.239749,131.860344,2013.380784,95.747002,-43.744999,-45.033997
98.000000,37.239867,131.860136,1991.814660,95.302002,-44.104000,-42.971008
98.000000,37.239991,131.859936,1970.054074,94.849998,-44.450001,-40.894989
98.000000,37.240120,131.859742,1948.103597,94.389999,-44.783001,-38.804993
98.000000,37.240254,131.859555,1925.967802,93.922997,-45.103001,-36.701996
98.000000,37.240393,131.859375,1903.651260,93.448997,-45.410999,-34.584991
99.000000,37.240536,131.859202,1881.159458,92.969002,-45.705002,-32.457001
99.000000,37.240659,131.859065,1862.285328,92.565002,-45.939999,-30.673004
99.000000,37.240810,131.858906,1839.483545,92.074997,-46.209000,-28.522003
99.000000,37.240965,131.858756,1816.519913,91.579002,-46.465000,-26.359985
99.000000,37.241124,131.858614,1793.399309,91.070000,-46.707001,-24.186005
99.000000,37.241259,131.858502,1774.013419,90.213997,-46.818001,-22.364014
99.000000,37.241425,131.858376,1750.636174,84.917999,-46.687000,-20.161011
99.000000,37.241566,131.858280,1731.110076,77.350998,-46.433998,-18.311005
99.000000,37.241741,131.858174,1707.715762,65.570000,-45.818001,-16.161987
99.000000,37.241920,131.858077,1684.483601,51.573002,-44.792000,-14.278992
100.000000,37.242106,131.857988,1661.551973,35.966000,-43.344002,-12.855011
100.000000,37.242297,131.857904,1638.994030,21.858000,-41.583000,-11.971008
100.000000,37.242494,131.857822,1616.798494,14.818000,-39.716000,-11.487000
100.000000,37.242695,131.857742,1594.920864,12.724000,-37.941002,-11.333008
100.000000,37.242901,131.857663,1573.437036,11.443000,-36.358002,-11.233002
100.000000,37.243113,131.857585,1552.398826,10.364000,-34.882999,-11.140991
100.000000,37.243328,131.857509,1531.840066,9.449000,-33.469002,-11.063995
100.000000,37.243512,131.857445,1515.093134,8.797000,-32.320000,-11.006989
100.000000,37.243737,131.857369,1495.478950,8.130000,-30.962999,-10.944000
100.000000,37.243968,131.857295,1476.409138,7.580000,-29.622000,-10.881989
101.000000,37.244202,131.857220,1457.901682,7.132000,-28.291000,-10.816986
101.000000,37.244400,131.857159,1442.920457,6.824000,-27.187000,-10.760986
101.000000,37.244642,131.857085,1425.486811,6.520000,-25.865000,-10.688995
101.000000,37.244847,131.857025,1411.421815,6.310000,-24.766001,-10.625000
101.000000,37.245097,131.856953,1395.111358,6.099000,-23.448000,-10.544006
101.000000,37.245308,131.856892,1382.001605,5.951000,-22.350000,-10.471985
101.000000,37.245564,131.856820,1366.859750,5.797000,-21.031000,-10.381989
101.000000,37.245781,131.856761,1354.740598,5.683000,-19.931999,-10.303009
101.000000,37.246044,131.856690,1340.806970,5.559000,-18.611000,-10.204987
101.000000,37.246311,131.856620,1327.547866,5.445000,-17.289000,-10.102997
102.000000,37.246580,131.856550,1314.973342,5.338000,-15.965000,-9.998993
102.000000,37.246853,131.856480,1303.093457,5.236000,-14.639000,-9.893005
102.000000,37.247128,131.856410,1291.916441,5.136000,-13.311000,-9.783997
102.000000,37.247406,131.856342,1281.450828,5.037000,-11.981000,-9.674988
102.000000,37.247687,131.856273,1271.704543,4.939000,-10.649000,-9.565002
102.000000,37.247969,131.856205,1262.684597,4.841000,-9.315000,-9.454987
102.000000,37.248254,131.856139,1254.397694,4.742000,-7.979000,-9.345001
102.000000,37.248541,131.856072,1246.849322,4.643000,-6.641000,-9.234985
102.000000,37.248829,131.856006,1240.045272,4.543000,-5.301000,-9.126007
102.000000,37.249071,131.855951,1234.947187,4.459000,-4.183000,-9.036011
103.000000,37.249362,131.855887,1229.519614,4.359000,-2.840000,-8.928009
103.000000,37.249655,131.855823,1224.848554,4.257000,-1.495000,-8.821991
103.000000,37.249947,131.855759,1220.937055,4.155000,-0.148000,-8.717010
103.000000,37.250242,131.855696,1217.787557,4.054000,1.201000,-8.614014
103.000000,37.250487,131.855645,1215.746921,3.969000,2.326000,-8.528992
103.000000,37.250783,131.855583,1213.999807,3.866000,3.679000,-8.428986
103.000000,37.251079,131.855522,1213.019266,3.764000,5.034000,-8.329987
103.000000,37.251374,131.855462,1212.805601,3.662000,6.390000,-8.233002
103.000000,37.251670,131.855403,1213.358813,3.561000,7.749000,-8.138000
103.000000,37.251965,131.855345,1214.677987,3.459000,9.110000,-8.044006
104.000000,37.252260,131.855287,1216.762210,3.358000,10.473000,-7.953003
104.000000,37.252506,131.855239,1219.081738,3.274000,11.610000,-7.878998
104.000000,37.252799,131.855183,1222.563163,3.175000,12.977000,-7.791992
104.000000,37.253044,131.855137,1226.043674,3.092000,14.118000,-7.722992
104.000000,37.253287,131.855090,1230.048746,3.010000,15.261000,-7.654999
104.000000,37.253578,131.855037,1235.544595,2.913000,16.635000,-7.575012
104.000000,37.253818,131.854993,1240.696020,2.833000,17.781000,-7.510986
104.000000,37.254058,131.854949,1246.364386,2.754000,18.929001,-7.446991
104.000000,37.254345,131.854897,1253.844482,2.661000,20.309000,-7.372986
104.000000,37.254535,131.854863,1259.239747,2.599000,21.231001,-7.324005
105.000000,37.254864,131.854804,1269.460910,2.494000,22.847000,-7.240997
105.000000,37.255099,131.854763,1277.364374,2.420000,24.003000,-7.183014
105.000000,37.255377,131.854715,1287.505375,2.333000,25.393999,-7.114014
105.000000,37.255607,131.854675,1296.498499,2.262000,26.555000,-7.058014
105.000000,37.255835,131.854636,1305.978998,2.192000,27.718000,-7.002014
105.000000,37.256106,131.854589,1317.992995,2.109000,29.115999,-6.937012
105.000000,37.256374,131.854544,1330.693706,2.028000,30.518000,-6.872009
105.000000,37.256638,131.854500,1344.071378,1.948000,31.923000,-6.808014
105.000000,37.256856,131.854464,1355.729978,1.883000,33.096001,-6.755005
105.000000,37.257072,131.854429,1367.846083,1.818000,34.271999,-6.701996
106.000000,37.257327,131.854387,1382.980622,1.742000,35.686001,-6.640015
106.000000,37.257579,131.854346,1398.754327,1.668000,37.104000,-6.578003
106.000000,37.257827,131.854306,1415.155615,1.594000,38.526001,-6.516998
106.000000,37.258070,131.854267,1432.172294,1.522000,39.952000,-6.454987
106.000000,37.258270,131.854235,1446.814277,1.463000,41.143002,-6.403992
106.000000,37.258466,131.854205,1461.868044,1.405000,42.337002,-6.354004
106.000000,37.258697,131.854169,1480.464806,1.336000,43.773998,-6.295013
106.000000,37.258924,131.854133,1499.630326,1.268000,45.215000,-6.238007
106.000000,37.259110,131.854104,1516.025518,1.212000,46.419998,-6.191010
106.000000,37.259328,131.854071,1536.196877,1.146000,47.868999,-6.135986
107.000000,37.259541,131.854038,1556.896454,1.083000,49.324001,-6.082001
107.000000,37.259680,131.854017,1570.982482,1.042000,50.296001,-6.046997
107.000000,37.259918,131.853980,1596.168715,0.975000,52.002998,-5.987000
107.000000,37.260084,131.853956,1614.564614,0.929000,53.227001,-5.945007
107.000000,37.260277,131.853927,1637.071961,0.878000,54.700001,-5.894012
107.000000,37.260466,131.853899,1660.035593,0.831000,56.179001,-5.845001
107.000000,37.260648,131.853871,1683.439051,0.790000,57.664001,-5.795013
107.000000,37.260824,131.853845,1707.265877,0.755000,59.154999,-5.744995
107.000000,37.260967,131.853824,1727.432359,0.731000,60.402000,-5.703003
107.000000,37.261132,131.853800,1751.990705,0.710000,61.903999,-5.651001
108.000000,37.261266,131.853781,1772.742708,0.699000,63.160999,-5.605988
108.000000,37.261419,131.853758,1797.973747,0.696000,64.676003,-5.549988
108.000000,37.261543,131.853739,1819.261284,0.702000,65.943001,-5.500000
108.000000,37.261663,131.853722,1840.767667,1.454000,67.212997,-5.292999
108.000000,37.261801,131.853702,1866.848794,3.397000,68.720001,-5.005005
108.000000,37.261910,131.853687,1888.807805,4.994000,69.968002,-4.635010
108.000000,37.262015,131.853671,1910.962193,6.411000,71.222000,-4.122986
108.000000,37.262136,131.853656,1937.787946,7.962000,72.732002,-3.316010
108.000000,37.262250,131.853642,1964.856929,9.508000,74.246002,-2.276001
108.000000,37.262356,131.853629,1992.148111,11.182000,75.761002,-0.960999
109.000000,37.262456,131.853619,2019.640157,13.108000,77.273003,0.702000
109.000000,37.262534,131.853612,2042.688828,15.014000,78.527000,2.444000
109.000000,37.262622,131.853606,2070.495427,17.840000,80.018997,5.124000
109.000000,37.262703,131.853600,2098.444063,21.575001,81.487000,8.755000
109.000000,37.262776,131.853598,2126.514010,26.771999,82.912003,13.882000
109.000000,37.262833,131.853597,2149.982695,32.928001,84.042000,20.000999
109.000000,37.262874,131.853598,2168.799828,39.733002,84.882004,26.788000
109.000000,37.262931,131.853601,2197.080696,54.852001,85.942001,41.897999
109.000000,37.262980,131.853605,2225.409418,77.730003,86.560997,64.787003
109.000000,37.263023,131.853613,2253.764962,104.504997,86.488998,91.587997
110.000000,37.263053,131.853620,2277.400068,122.961998,85.910004,110.077003
110.000000,37.263082,131.853631,2305.750735,137.813004,84.811996,124.992996
110.000000,37.263106,131.853643,2334.069398,146.897995,83.473999,134.171997
110.000000,37.263122,131.853659,2362.335026,152.591995,82.009003,139.983002
110.000000,37.263129,131.853672,2385.834497,155.862000,80.736000,143.354996
110.000000,37.263133,131.853695,2418.625490,159.223007,78.915001,146.854996
110.000000,37.263129,131.853712,2441.953358,161.130997,77.599998,148.860992
110.000000,37.263121,131.853731,2465.189482,162.792999,76.278000,150.623993
110.000000,37.263106,131.853755,2492.934816,164.559998,74.683998,152.516998
110.000000,37.263083,131.853782,2520.510377,166.085999,73.079002,154.188004
111.000000,37.263059,131.853805,2543.345993,167.100006,71.725998,155.354004
111.000000,37.263024,131.853835,2570.559451,168.044998,70.084999,156.492996
111.000000,37.262982,131.853866,2597.546748,168.841003,68.431000,157.457001
111.000000,37.262933,131.853899,2624.287766,169.526001,66.765999,158.296005
111.000000,37.262879,131.853934,2650.762694,170.115005,65.088997,159.033005
111.000000,37.262816,131.853971,2676.951110,170.626999,63.400002,159.688004
111.000000,37.262749,131.854009,2702.833202,171.076996,61.695999,160.276993
111.000000,37.262674,131.854049,2728.388549,171.473999,59.979000,160.809006
111.000000,37.262608,131.854083,2749.420663,171.772003,58.537998,161.214996
111.000000,37.262522,131.854127,2774.325262,172.093994,56.797001,161.664993
112.000000,37.262445,131.854163,2794.787400,172.337997,55.337002,162.013000
112.000000,37.262348,131.854208,2818.974194,172.604996,53.573002,162.401001
112.000000,37.262245,131.854255,2842.741584,172.845993,51.798000,162.761993
112.000000,37.262154,131.854294,2862.213427,173.031006,50.308998,163.044998
112.000000,37.262059,131.854335,2881.368888,173.203003,48.812000,163.313004
112.000000,37.261940,131.854385,2903.922564,173.393005,47.005001,163.617004
112.000000,37.261837,131.854427,2922.343457,173.539993,45.491001,163.856995
112.000000,37.261708,131.854479,2943.983647,173.703003,43.676998,164.128998
112.000000,37.261573,131.854532,2965.099886,173.852997,41.875999,164.384003
112.000000,37.261456,131.854577,2982.283901,173.970993,40.383999,164.585999
113.000000,37.261312,131.854631,3002.395824,174.104004,38.602001,164.815994
113.000000,37.261162,131.854687,3021.938381,174.227997,36.827999,165.033997
113.000000,37.261008,131.854743,3040.897550,174.345001,35.060001,165.242996
